,lead
54092,6-5989
54093,4-9321
54094,2-1095
54095,2-6425
54096,2-3824
54097,6-4741
54098,1-7157
54099,3-2718
54100,7-6086
54101,7-0066
54102,1-7802
54103,8-3454
54104,2-9232
54105,5-8735
54106,2-8911
54107,1-0189
54108,2-3244
54109,2-6090
54110,1-6840
54111,5-2871
54112,2-0162
54113,7-1836
54114,3-2925
54115,5-6960
54116,4-0742
54117,3-3077
54118,2-9318
54119,1-9543
54120,1-9929
54121,6-9656
54122,3-7671
54123,8-4031
54124,4-2815
54125,2-8494
54126,2-2760
54127,7-8701
54128,8-9760
54129,5-4048
54130,5-5247
54131,1-3911
54132,1-3718
54133,6-9182
54134,4-8709
54135,8-1406
54136,8-7831
54137,4-2810
54138,6-6907
54139,8-6514
54140,5-1916
54141,7-4454
54142,2-7769
54143,5-7596
54144,1-6987
54145,7-1914
54146,8-7216
54147,1-7080
54148,5-1556
54149,7-4044
54150,3-3332
54151,7-7445
54152,1-8253
54153,5-0375
54154,4-0930
54155,4-7991
54156,3-0638
54157,8-6593
54158,6-5817
54159,1-7933
54160,8-0498
54161,7-2815
54162,3-8922
54163,7-8041
54164,5-6134
54165,7-5100
54166,7-2710
54167,1-8446
54168,7-2173
54169,7-0668
54170,1-1513
54171,8-7740
54172,5-3837
54173,4-9298
54174,7-9163
54175,2-5016
54176,7-6448
54177,6-5306
54178,6-2687
54179,6-5928
54180,1-8812
54181,4-4668
54182,3-7948
54183,3-9341
54184,1-8336
54185,6-9061
54186,7-9960
54187,3-6395
54188,2-8979
54189,2-4608
54190,8-0136
54191,3-0609
54192,2-6568
54193,2-2573
54194,8-5379
54195,5-6814
54196,5-5553
54197,4-4968
54198,7-6120
54199,6-7649
54200,7-7209
54201,5-2287
54202,5-1172
54203,7-2383
54204,1-7435
54205,7-9651
54206,4-4676
54207,1-0913
54208,2-5774
54209,1-4602
54210,4-7287
54211,3-0172
54212,8-2011
54213,5-7464
54214,7-3875
54215,2-5311
54216,8-9360
54217,2-9198
54218,6-4685
54219,2-5181
54220,3-5842
54221,4-3498
54222,5-6016
54223,2-7558
54224,1-5136
54225,2-4041
54226,3-1489
54227,4-1002
54228,2-4102
54229,6-7309
54230,5-6366
54231,8-8298
54232,1-0453
54233,4-5421
54234,2-3561
54235,3-1189
54236,2-2920
54237,6-3658
54238,1-4459
54239,5-7351
54240,8-4155
54241,8-5575
54242,2-3197
54243,2-0025
54244,5-6088
54245,1-4733
54246,8-9016
54247,6-8613
54248,4-3045
54249,7-0004
54250,4-3732
54251,5-5761
54252,8-1639
54253,2-7532
54254,8-5744
54255,2-4582
54256,5-3830
54257,8-6733
54258,7-9524
54259,1-9588
54260,2-7992
54261,1-6058
54262,5-6451
54263,5-6858
54264,6-2043
54265,7-4189
54266,8-9864
54267,2-4098
54268,4-3831
54269,6-2756
54270,1-3377
54271,1-2585
54272,8-1475
54273,3-2082
54274,6-8992
54275,2-2558
54276,4-2589
54277,8-5566
54278,3-2271
54279,8-6405
54280,3-3699
54281,6-2958
54282,8-3512
54283,4-7416
54284,1-8279
54285,1-5553
54286,4-2484
54287,8-8069
54288,2-1002
54289,2-0708
54290,3-2488
54291,2-2927
54292,8-4671
54293,2-0719
54294,2-9596
54295,7-3893
54296,4-8708
54297,8-7369
54298,6-4137
54299,3-7009
54300,6-2464
54301,8-2001
54302,7-3426
54303,8-8171
54304,8-9993
54305,4-7093
54306,8-3869
54307,6-0156
54308,4-4939
54309,2-5861
54310,1-0412
54311,2-7747
54312,6-7738
54313,6-2511
54314,4-2148
54315,1-9363
54316,4-3925
54317,1-0593
54318,8-5734
54319,5-3872
54320,2-8058
54321,8-0175
54322,3-8203
54323,7-2050
54324,3-1706
54325,4-4940
54326,3-5542
54327,6-2543
54328,7-4876
54329,1-9130
54330,5-1669
54331,8-4094
54332,1-9479
54333,2-4555
54334,5-8718
54335,4-2830
54336,8-6425
54337,4-7752
54338,8-6341
54339,4-9888
54340,8-1933
54341,3-3919
54342,5-8172
54343,4-8926
54344,2-8311
54345,3-9694
54346,1-2425
54347,8-2427
54348,3-4976
54349,1-7556
54350,3-7065
54351,4-5946
54352,6-4033
54353,2-7103
54354,6-6164
54355,7-4632
54356,6-3603
54357,2-5723
54358,3-4397
54359,1-2258
54360,8-3227
54361,2-5370
54362,6-2929
54363,2-5589
54364,7-2217
54365,8-6546
54366,2-5393
54367,6-5364
54368,3-3161
54369,8-4286
54370,4-8135
54371,8-9649
54372,1-0774
54373,5-0962
54374,7-4678
54375,5-4429
54376,1-0559
54377,8-6200
54378,2-5375
54379,6-6301
54380,1-0967
54381,6-8646
54382,3-0652
54383,1-9626
54384,8-1714
54385,4-8900
54386,2-3271
54387,7-7506
54388,7-8529
54389,3-1965
54390,1-5590
54391,8-2173
54392,8-3886
54393,4-9452
54394,4-7849
54395,6-9051
54396,6-4155
54397,5-9553
54398,1-0116
54399,3-8015
54400,5-9512
54401,1-0378
54402,6-0528
54403,1-9213
54404,3-7371
54405,1-8667
54406,4-1400
54407,5-8260
54408,3-6916
54409,5-9921
54410,2-3911
54411,1-3720
54412,2-4279
54413,1-2327
54414,2-7279
54415,4-2502
54416,5-2809
54417,8-9804
54418,8-6537
54419,5-7134
54420,7-6236
54421,3-6793
54422,3-7672
54423,7-4881
54424,8-6161
54425,6-5607
54426,6-3052
54427,2-1298
54428,5-0991
54429,7-3810
54430,4-3597
54431,7-7568
54432,5-4743
54433,2-1144
54434,5-2214
54435,8-8266
54436,7-1698
54437,6-6225
54438,5-0924
54439,8-7263
54440,1-2194
54441,3-5879
54442,7-2497
54443,5-3092
54444,5-7907
54445,5-1230
54446,5-1850
54447,3-0643
54448,4-5853
54449,4-6599
54450,2-0011
54451,7-7005
54452,4-1382
54453,8-3027
54454,6-7867
54455,3-2938
54456,5-5994
54457,1-1201
54458,3-5001
54459,3-7884
54460,2-5517
54461,3-1734
54462,3-1282
54463,5-7215
54464,5-8669
54465,4-9657
54466,8-8354
54467,7-7534
54468,3-8825
54469,7-6769
54470,6-2114
54471,6-7075
54472,1-3455
54473,5-6024
54474,1-0365
54475,7-5269
54476,1-9632
54477,1-8127
54478,6-2178
54479,8-9395
54480,3-8689
54481,8-1760
54482,8-8276
54483,2-4079
54484,6-1308
54485,1-9666
54486,1-0410
54487,2-0950
54488,5-7760
54489,5-4073
54490,2-4428
54491,5-5592
54492,3-1174
54493,5-1746
54494,6-8587
54495,2-5223
54496,5-8471
54497,3-4394
54498,1-0605
54499,5-1074
54500,2-7150
54501,4-3571
54502,5-7733
54503,7-6018
54504,3-3706
54505,7-7129
54506,1-5690
54507,5-5101
54508,3-4239
54509,7-1128
54510,6-4064
54511,2-4101
54512,3-9575
54513,6-5228
54514,6-1456
54515,4-5822
54516,2-5084
54517,6-4067
54518,7-3192
54519,7-8290
54520,3-7125
54521,3-0999
54522,7-0952
54523,3-2098
54524,1-0439
54525,1-8282
54526,3-1763
54527,3-2346
54528,4-0357
54529,8-8970
54530,6-9124
54531,6-0842
54532,8-8633
54533,4-6689
54534,4-7481
54535,6-6997
54536,3-5184
54537,2-1654
54538,4-0107
54539,5-1095
54540,8-8233
54541,2-7788
54542,1-7174
54543,6-2383
54544,4-3315
54545,1-9598
54546,7-7870
54547,6-3506
54548,3-2149
54549,6-7303
54550,8-7433
54551,5-3475
54552,7-5014
54553,1-5883
54554,4-5325
54555,2-9508
54556,5-8407
54557,4-0273
54558,1-2261
54559,8-2219
54560,3-6904
54561,6-4859
54562,8-3394
54563,5-7219
54564,2-9341
54565,4-0088
54566,5-2883
54567,3-6655
54568,3-1139
54569,6-0262
54570,1-6344
54571,1-8948
54572,3-0046
54573,1-0596
54574,2-2528
54575,7-8662
54576,3-9313
54577,5-3320
54578,3-4761
54579,1-9763
54580,3-4493
54581,2-0421
54582,5-9237
54583,6-3161
54584,5-8869
54585,4-0523
54586,3-8325
54587,4-5938
54588,8-6167
54589,5-5825
54590,6-2440
54591,8-0568
54592,2-4954
54593,4-5187
54594,2-2330
54595,7-4765
54596,1-7237
54597,5-2438
54598,6-0660
54599,8-8579
54600,8-2283
54601,5-3776
54602,6-5006
54603,8-9124
54604,1-9364
54605,6-1451
54606,8-3972
54607,8-5828
54608,4-3880
54609,1-1354
54610,2-9927
54611,1-8508
54612,7-9193
54613,5-5847
54614,5-5314
54615,6-7110
54616,7-8681
54617,7-2100
54618,3-7426
54619,4-3119
54620,8-0794
54621,2-3852
54622,6-7807
54623,8-4637
54624,2-6093
54625,5-9697
54626,1-9304
54627,8-7769
54628,7-3972
54629,8-8870
54630,1-9580
54631,4-4936
54632,4-8621
54633,5-9992
54634,2-2769
54635,2-7206
54636,8-2697
54637,5-3985
54638,7-4974
54639,8-6454
54640,6-1433
54641,5-4216
54642,8-6958
54643,8-1368
54644,7-6134
54645,5-9005
54646,7-1199
54647,2-5292
54648,5-8051
54649,8-7644
54650,1-7928
54651,4-7598
54652,5-7931
54653,4-4876
54654,6-7960
54655,8-9495
54656,4-1589
54657,6-6537
54658,5-2885
54659,8-5939
54660,8-4425
54661,3-9873
54662,4-1358
54663,7-0545
54664,5-3109
54665,5-1620
54666,2-5864
54667,4-4027
54668,4-3579
54669,5-7053
54670,6-6733
54671,6-7628
54672,1-5501
54673,4-3180
54674,6-9864
54675,3-0239
54676,1-6280
54677,1-1067
54678,5-6316
54679,3-2987
54680,2-6789
54681,4-2814
54682,2-5641
54683,1-1497
54684,3-8523
54685,6-1722
54686,5-7672
54687,1-6945
54688,6-5003
54689,5-3028
54690,7-2964
54691,2-4727
54692,4-0505
54693,3-7158
54694,3-8171
54695,2-2337
54696,1-0034
54697,3-5676
54698,6-3014
54699,7-0426
54700,6-8842
54701,5-5944
54702,3-7658
54703,6-2691
54704,2-9739
54705,4-5504
54706,3-7300
54707,4-5581
54708,2-2617
54709,5-9025
54710,4-9643
54711,2-7256
54712,1-6175
54713,3-9604
54714,8-4479
54715,8-4552
54716,5-2296
54717,4-9788
54718,6-3606
54719,8-8156
54720,1-5335
54721,6-1638
54722,4-1058
54723,2-7240
54724,7-4822
54725,8-4633
54726,2-3073
54727,2-0892
54728,1-5210
54729,2-6162
54730,5-6446
54731,8-3577
54732,7-4488
54733,1-1872
54734,1-2310
54735,2-5143
54736,1-8638
54737,7-3136
54738,4-6411
54739,1-8675
54740,4-3271
54741,4-8661
54742,2-2114
54743,5-2997
54744,6-7915
54745,5-2523
54746,6-8903
54747,3-6721
54748,6-7733
54749,8-2788
54750,6-6859
54751,8-1284
54752,2-4426
54753,7-6289
54754,7-3778
54755,4-5677
54756,4-5454
54757,8-6142
54758,1-7904
54759,4-1247
54760,4-5816
54761,8-2662
54762,2-2571
54763,4-8411
54764,5-2779
54765,7-8504
54766,8-9193
54767,1-9134
54768,2-6647
54769,1-8711
54770,5-1642
54771,7-2514
54772,2-2502
54773,6-0200
54774,8-5072
54775,5-6052
54776,1-7228
54777,2-4198
54778,6-1196
54779,2-8931
54780,5-4938
54781,1-9980
54782,5-3712
54783,7-5861
54784,2-1721
54785,1-7447
54786,8-7898
54787,6-7125
54788,2-3592
54789,6-9994
54790,7-3413
54791,4-2806
54792,8-9965
54793,5-5986
54794,8-6631
54795,1-5893
54796,8-7228
54797,3-9870
54798,6-6461
54799,3-3330
54800,3-7016
54801,3-5633
54802,1-6302
54803,5-0023
54804,2-5350
54805,8-9322
54806,2-9630
54807,8-0892
54808,7-6911
54809,8-0203
54810,2-2863
54811,8-1249
54812,1-5842
54813,1-5532
54814,6-6320
54815,2-9447
54816,3-9855
54817,6-5738
54818,3-2231
54819,6-4243
54820,5-4944
54821,4-5919
54822,5-0770
54823,6-1130
54824,3-5928
54825,6-0767
54826,7-4800
54827,3-5363
54828,4-1171
54829,6-1462
54830,8-0784
54831,8-0810
54832,1-6000
54833,7-5975
54834,1-6046
54835,5-4941
54836,4-7728
54837,7-2229
54838,8-8936
54839,2-1459
54840,1-8326
54841,4-6728
54842,6-7264
54843,7-5164
54844,1-1417
54845,2-7663
54846,4-4804
54847,7-9297
54848,4-3351
54849,5-7378
54850,7-0147
54851,8-3495
54852,1-7409
54853,1-0663
54854,7-8636
54855,5-5056
54856,6-3687
54857,7-6493
54858,3-5003
54859,1-8834
54860,7-6273
54861,5-4373
54862,8-0484
54863,7-0578
54864,2-7754
54865,7-2991
54866,5-3662
54867,5-9908
54868,1-5962
54869,3-0883
54870,8-0834
54871,7-4837
54872,4-1308
54873,8-8679
54874,1-2100
54875,5-0413
54876,1-4599
54877,1-3309
54878,1-2774
54879,7-1272
54880,8-3133
54881,1-4254
54882,1-5247
54883,5-7255
54884,7-4743
54885,8-0251
54886,6-2446
54887,5-1677
54888,5-5089
54889,3-1206
54890,6-9503
54891,1-3899
54892,1-7943
54893,6-7694
54894,2-2104
54895,8-9247
54896,5-4802
54897,2-1989
54898,2-2485
54899,5-2972
54900,2-0192
54901,1-8720
54902,8-0609
54903,3-8842
54904,2-9501
54905,8-1386
54906,7-0184
54907,1-3900
54908,3-2660
54909,5-9487
54910,5-8401
54911,1-5241
54912,8-5851
54913,2-5558
54914,2-7198
54915,8-5365
54916,4-9455
54917,7-4277
54918,3-9686
54919,6-3630
54920,6-0037
54921,3-7554
54922,4-5141
54923,8-0452
54924,1-5410
54925,2-7401
54926,7-6871
54927,2-4291
54928,2-5235
54929,6-5257
54930,5-1016
54931,6-1803
54932,4-0156
54933,7-2547
54934,8-5230
54935,2-4413
54936,6-3716
54937,7-1715
54938,1-6815
54939,3-2851
54940,6-9668
54941,6-5518
54942,3-2256
54943,2-3095
54944,1-8457
54945,8-7384
54946,7-5235
54947,5-7656
54948,1-7896
54949,4-4359
54950,1-7587
54951,6-4016
54952,6-4222
54953,2-4506
54954,1-8469
54955,1-3987
54956,3-7189
54957,8-4597
54958,1-1795
54959,5-8519
54960,6-6969
54961,6-7297
54962,4-2719
54963,1-8557
54964,4-2846
54965,3-4995
54966,4-8380
54967,4-8359
54968,4-0667
54969,4-6254
54970,2-6650
54971,8-8533
54972,6-9890
54973,3-0215
54974,6-6551
54975,4-6625
54976,4-9014
54977,4-2222
54978,1-7049
54979,8-5295
54980,7-4540
54981,4-3248
54982,2-3483
54983,7-0156
54984,5-8573
54985,8-5361
54986,4-7968
54987,7-6298
54988,8-4950
54989,5-7455
54990,7-6031
54991,4-3365
54992,5-8760
54993,7-7999
54994,3-5837
54995,4-8602
54996,2-8540
54997,3-2244
54998,2-6251
54999,4-4046
55000,2-8779
55001,8-2248
55002,4-4944
55003,1-7690
55004,4-5844
55005,3-6820
55006,7-9550
55007,8-5489
55008,6-2054
55009,2-7242
55010,1-6394
55011,1-9687
55012,1-1145
55013,5-2821
55014,2-0418
55015,7-9792
55016,3-0666
55017,4-1518
55018,5-9731
55019,4-2327
55020,4-8700
55021,3-7588
55022,1-6303
55023,7-8135
55024,8-4410
55025,6-3280
55026,5-2315
55027,2-2772
55028,3-0329
55029,5-0079
55030,5-2042
55031,5-7235
55032,5-3601
55033,5-2973
55034,2-1740
55035,6-0110
55036,1-5930
55037,6-8599
55038,1-5020
55039,4-7667
55040,2-7791
55041,2-8297
55042,7-6055
55043,5-5283
55044,7-5624
55045,7-3646
55046,5-4486
55047,8-2245
55048,3-1827
55049,1-7164
55050,3-7128
55051,1-4762
55052,7-9160
55053,1-7975
55054,3-4021
55055,1-8201
55056,4-1238
55057,6-4454
55058,2-7636
55059,1-5052
55060,6-8793
55061,6-8271
55062,8-5767
55063,4-9485
55064,4-2132
55065,5-2177
55066,5-2509
55067,5-0581
55068,5-1142
55069,3-4337
55070,3-2270
55071,5-7936
55072,4-5707
55073,5-5684
55074,3-4686
55075,6-6847
55076,8-6952
55077,7-9657
55078,4-5627
55079,4-6351
55080,7-4541
55081,7-2902
55082,1-2886
55083,7-1298
55084,3-0721
55085,8-1634
55086,5-3053
55087,6-2478
55088,1-0696
55089,2-1356
55090,1-2724
55091,6-8254
55092,8-3710
55093,5-2237
55094,4-7775
55095,1-7089
55096,2-9821
55097,2-3265
55098,1-6360
55099,7-7659
55100,3-5197
55101,8-5562
55102,6-1299
55103,7-4955
55104,1-6272
55105,6-8046
55106,4-5148
55107,5-3143
55108,5-4159
55109,2-3304
55110,2-7286
55111,2-3283
55112,8-6566
55113,8-6499
55114,8-1701
55115,3-3958
55116,7-5845
55117,4-8827
55118,6-5784
55119,8-9107
55120,6-5489
55121,7-4019
55122,7-5400
55123,3-3065
55124,8-2008
55125,3-0991
55126,4-6697
55127,5-5803
55128,2-4394
55129,1-0629
55130,6-6405
55131,1-0853
55132,4-8678
55133,4-9882
55134,4-6051
55135,6-5478
55136,5-6926
55137,3-6764
55138,7-5910
55139,3-3422
55140,7-7612
55141,2-5220
55142,1-8002
55143,5-4791
55144,2-7828
55145,6-1747
55146,2-2854
55147,2-3842
55148,5-2140
55149,3-4625
55150,8-4775
55151,2-5938
55152,4-6729
55153,2-4254
55154,4-9840
55155,8-9113
55156,2-3673
55157,8-6641
55158,8-2065
55159,7-7464
55160,3-9306
55161,6-1628
55162,4-2548
55163,6-9913
55164,2-5094
55165,1-4434
55166,4-9439
55167,5-4115
55168,8-2377
55169,2-6510
55170,6-2938
55171,1-4666
55172,3-8260
55173,8-4550
55174,5-1918
55175,5-3576
55176,6-6972
55177,2-1426
55178,4-5286
55179,1-3315
55180,6-4314
55181,6-7625
55182,3-2020
55183,8-8492
55184,5-1247
55185,8-9055
55186,6-8396
55187,5-0009
55188,4-2903
55189,1-8882
55190,4-7814
55191,4-5971
55192,1-8024
55193,3-3418
55194,6-4809
55195,1-3714
55196,7-5929
55197,5-7366
55198,2-6407
55199,5-0767
55200,2-4698
55201,4-9143
55202,4-3561
55203,8-9012
55204,5-8176
55205,2-9444
55206,3-2070
55207,3-8801
55208,3-8945
55209,7-4885
55210,7-4899
55211,2-3739
55212,2-0656
55213,1-7258
55214,3-7059
55215,1-7553
55216,2-7115
55217,5-1194
55218,6-7762
55219,6-5737
55220,1-8728
55221,2-7594
55222,6-0850
55223,1-1473
55224,8-1422
55225,5-4881
55226,4-3694
55227,7-6208
55228,6-4601
55229,7-4045
55230,8-5688
55231,5-6646
55232,8-1196
55233,8-7183
55234,5-3167
55235,2-0122
55236,4-6112
55237,6-2378
55238,6-5619
55239,3-7967
55240,5-0458
55241,8-7802
55242,6-3607
55243,4-8805
55244,3-5015
55245,5-6569
55246,4-0039
55247,5-1527
55248,8-9243
55249,3-6915
55250,3-5894
55251,1-9063
55252,2-8951
55253,1-0117
55254,1-2786
55255,1-0092
55256,7-0079
55257,5-1554
55258,6-7149
55259,7-9662
55260,7-2784
55261,8-9222
55262,7-6111
55263,6-4969
55264,1-8289
55265,3-8546
55266,3-8654
55267,6-8339
55268,1-8459
55269,1-0886
55270,7-5158
55271,6-9505
55272,1-9445
55273,8-5203
55274,5-7064
55275,7-5804
55276,4-8185
55277,2-5577
55278,5-6509
55279,4-0626
55280,6-4580
55281,7-8198
55282,3-7920
55283,4-1447
55284,2-4828
55285,5-5972
55286,3-6149
55287,3-5266
55288,4-3977
55289,5-9070
55290,6-3520
55291,4-6737
55292,3-8352
55293,5-0949
55294,7-3613
55295,5-9907
55296,3-0017
55297,7-9529
55298,1-1701
55299,4-8198
55300,6-8765
55301,5-5836
55302,7-3339
55303,3-8765
55304,1-6652
55305,8-9050
55306,2-5258
55307,4-7804
55308,1-5090
55309,5-4807
55310,1-4926
55311,1-4058
55312,2-6022
55313,4-6755
55314,5-8443
55315,5-9146
55316,2-9311
55317,5-8796
55318,1-6349
55319,1-8624
55320,7-7311
55321,7-4001
55322,2-7533
55323,7-5742
55324,2-8351
55325,8-6606
55326,8-4757
55327,6-4933
55328,6-6443
55329,7-1869
55330,3-6892
55331,2-0792
55332,2-3717
55333,5-4167
55334,8-5582
55335,7-9834
55336,2-3044
55337,8-7891
55338,5-7809
55339,7-8696
55340,8-6398
55341,5-5193
55342,4-2800
55343,4-2138
55344,1-2873
55345,8-6912
55346,5-8958
55347,3-4949
55348,5-0739
55349,6-6538
55350,3-0717
55351,6-0954
55352,4-0751
55353,5-0984
55354,5-0060
55355,3-8905
55356,8-1157
55357,3-2312
55358,2-2352
55359,7-6854
55360,5-1422
55361,8-2326
55362,7-0137
55363,2-2505
55364,6-4852
55365,1-4030
55366,4-4280
55367,2-0778
55368,4-4799
55369,5-1133
55370,3-4140
55371,7-7607
55372,4-7643
55373,3-2876
55374,8-5696
55375,7-0248
55376,8-5993
55377,8-7615
55378,1-1813
55379,1-7616
55380,8-0455
55381,2-3212
55382,3-0598
55383,2-7058
55384,1-9116
55385,7-2580
55386,4-0141
55387,6-8268
55388,1-8443
55389,3-8070
55390,5-5279
55391,4-6151
55392,3-8010
55393,2-1718
55394,7-0814
55395,1-4820
55396,5-2587
55397,2-8498
55398,6-8450
55399,2-9786
55400,2-1506
55401,7-9978
55402,5-3478
55403,4-6915
55404,6-5242
55405,3-0013
55406,2-1860
55407,5-1390
55408,5-4712
55409,8-1414
55410,3-7487
55411,2-4403
55412,6-6835
55413,4-5168
55414,7-7271
55415,8-5723
55416,7-3774
55417,2-2171
55418,4-8564
55419,4-1657
55420,4-1222
55421,8-4886
55422,7-3596
55423,7-2272
55424,6-8231
55425,5-0225
55426,3-5940
55427,8-9502
55428,2-4952
55429,6-8052
55430,5-3870
55431,4-9002
55432,5-3821
55433,2-8417
55434,7-3653
55435,6-4232
55436,8-5725
55437,8-1441
55438,1-7210
55439,6-6778
55440,6-1022
55441,5-2962
55442,5-1033
55443,5-5212
55444,1-2790
55445,7-9274
55446,4-5193
55447,3-6543
55448,1-4594
55449,6-4915
55450,4-7253
55451,6-9190
55452,4-4525
55453,6-0141
55454,2-8547
55455,5-1759
55456,3-1291
55457,5-0698
55458,1-9544
55459,4-3400
55460,7-3710
55461,1-0444
55462,6-1824
55463,5-1155
55464,3-2835
55465,5-4796
55466,7-4139
55467,2-4677
55468,5-0351
55469,7-7079
55470,4-6912
55471,4-4839
55472,1-5771
55473,8-0690
55474,5-7310
55475,2-1429
55476,4-1956
55477,1-1757
55478,1-6086
55479,1-8780
55480,3-0680
55481,5-6999
55482,6-3930
55483,1-3808
55484,7-9644
55485,5-4389
55486,4-0620
55487,6-9912
55488,2-5909
55489,5-9029
55490,7-0975
55491,7-9602
55492,8-0476
55493,2-9663
55494,8-1670
55495,4-0530
55496,3-7277
55497,1-5979
55498,5-9190
55499,3-4427
55500,6-0316
55501,7-7208
55502,8-1929
55503,2-0511
55504,2-1778
55505,1-4773
55506,1-0101
55507,2-6508
55508,7-4728
55509,5-9052
55510,2-2664
55511,8-5720
55512,6-9790
55513,2-2546
55514,4-8281
55515,1-0351
55516,7-8471
55517,4-9555
55518,4-5739
55519,1-6881
55520,3-0606
55521,4-2195
55522,6-0569
55523,1-0809
55524,6-6449
55525,1-4992
55526,6-7548
55527,3-5465
55528,6-3702
55529,2-6446
55530,7-0557
55531,1-0563
55532,5-1818
55533,1-0406
55534,2-6033
55535,4-5841
55536,3-3694
55537,4-9440
55538,8-7722
55539,8-6037
55540,4-3269
55541,8-0105
55542,7-8719
55543,1-8614
55544,7-3364
55545,3-7715
55546,7-2826
55547,1-5946
55548,3-2316
55549,7-3745
55550,1-6631
55551,6-1958
55552,1-2972
55553,6-1721
55554,7-8223
55555,1-9305
55556,5-5444
55557,5-9313
55558,3-8290
55559,3-4540
55560,2-9670
55561,8-3902
55562,4-1711
55563,4-5624
55564,1-9545
55565,8-3244
55566,1-2280
55567,2-2885
55568,7-4833
55569,6-3273
55570,3-1622
55571,2-5435
55572,6-0871
55573,8-2380
55574,5-1694
55575,2-3199
55576,1-6153
55577,3-7224
55578,1-6674
55579,8-1400
55580,6-1341
55581,6-1228
55582,7-5086
55583,5-9818
55584,5-9337
55585,7-1189
55586,4-0120
55587,3-1386
55588,8-5532
55589,2-0571
55590,8-1527
55591,4-5872
55592,4-1653
55593,6-9516
55594,1-4294
55595,8-3350
55596,7-8889
55597,8-6471
55598,5-0315
55599,4-7841
55600,5-0319
55601,2-1438
55602,1-4080
55603,5-8899
55604,4-0202
55605,7-8417
55606,1-9678
55607,7-4362
55608,5-9745
55609,5-7966
55610,5-4502
55611,4-5169
55612,1-8283
55613,2-9708
55614,6-5369
55615,5-2490
55616,7-2459
55617,3-7075
55618,2-0587
55619,6-1117
55620,4-2352
55621,3-9435
55622,5-3728
55623,2-1003
55624,1-5065
55625,1-8863
55626,8-7851
55627,1-1396
55628,8-6927
55629,3-0378
55630,4-8566
55631,6-6561
55632,1-6143
55633,3-0971
55634,2-2566
55635,6-2716
55636,6-3149
55637,4-8647
55638,2-6339
55639,2-1394
55640,7-2211
55641,2-7525
55642,2-7515
55643,1-1407
55644,5-2857
55645,5-7855
55646,1-2952
55647,1-7945
55648,8-0062
55649,4-5900
55650,5-5358
55651,6-4533
55652,2-3664
55653,4-3089
55654,2-6237
55655,7-7588
55656,3-2409
55657,1-0168
55658,1-7180
55659,3-1060
55660,7-4085
55661,4-7427
55662,4-2935
55663,2-0104
55664,5-3029
55665,1-4589
55666,8-8571
55667,7-6015
55668,5-9224
55669,1-1570
55670,8-4381
55671,3-2383
55672,2-7560
55673,1-6727
55674,3-9954
55675,5-7065
55676,3-7061
55677,4-2638
55678,4-4820
55679,1-3869
55680,1-8630
55681,1-8099
55682,4-8231
55683,4-4399
55684,8-5176
55685,6-6935
55686,2-9964
55687,7-6995
55688,1-1597
55689,7-9127
55690,1-4983
55691,3-5592
55692,7-3738
55693,6-5627
55694,8-7374
55695,6-3568
55696,4-5859
55697,3-0661
55698,7-0523
55699,3-9653
55700,8-9130
55701,8-4689
55702,6-5229
55703,3-3098
55704,1-4495
55705,4-8516
55706,5-6459
55707,1-7862
55708,2-5334
55709,1-8912
55710,4-8308
55711,7-7190
55712,8-3017
55713,6-8978
55714,5-0042
55715,6-4303
55716,4-6207
55717,3-3108
55718,5-0632
55719,7-7023
55720,5-3359
55721,7-2311
55722,4-9538
55723,6-0741
55724,3-3555
55725,1-4196
55726,6-9047
55727,4-4747
55728,6-0698
55729,3-0270
55730,1-3596
55731,3-0656
55732,7-4986
55733,5-2766
55734,7-4434
55735,8-3631
55736,2-5977
55737,6-4115
55738,3-5847
55739,4-0112
55740,6-0556
55741,6-8801
55742,5-5714
55743,2-8976
55744,4-5475
55745,5-9318
55746,7-8232
55747,7-8961
55748,8-1847
55749,2-4290
55750,6-2810
55751,7-4157
55752,5-0985
55753,8-9553
55754,8-2287
55755,8-3935
55756,4-9249
55757,4-1921
55758,4-4725
55759,3-5135
55760,2-3105
55761,7-7084
55762,6-8977
55763,5-2306
55764,5-6351
55765,4-2089
55766,1-3221
55767,1-8831
55768,8-7856
55769,5-7305
55770,7-0621
55771,8-4138
55772,5-5733
55773,1-3884
55774,8-5196
55775,8-6431
55776,8-5275
55777,7-2876
55778,3-0392
55779,5-6257
55780,5-1538
55781,8-3114
55782,5-2873
55783,8-9287
55784,2-9801
55785,6-3908
55786,6-1253
55787,4-1547
55788,8-5338
55789,7-3429
55790,3-0544
55791,2-9542
55792,8-8314
55793,5-3200
55794,7-0732
55795,1-8292
55796,1-3595
55797,5-7951
55798,5-3396
55799,2-0172
55800,7-3475
55801,1-4836
55802,4-1376
55803,3-3297
55804,1-2126
