,lead
42036,5-5796
42037,3-0987
42038,1-4579
42039,3-9429
42040,2-8091
42041,2-4654
42042,7-2624
42043,6-9956
42044,5-1603
42045,7-9384
42046,1-1944
42047,6-1024
42048,8-4793
42049,3-4014
42050,1-0750
42051,2-6002
42052,3-6464
42053,7-1450
42054,4-5040
42055,5-1718
42056,8-4599
42057,8-1892
42058,8-2912
42059,2-3719
42060,4-5629
42061,4-3031
42062,6-6926
42063,5-7521
42064,1-5605
42065,1-8170
42066,2-4501
42067,2-9611
42068,2-8854
42069,6-7646
42070,7-0295
42071,2-8523
42072,1-0877
42073,7-0672
42074,1-8908
42075,8-6973
42076,7-2938
42077,2-0377
42078,6-4179
42079,3-8548
42080,6-4458
42081,1-6947
42082,1-2846
42083,4-7607
42084,6-3125
42085,5-9181
42086,2-0480
42087,7-5146
42088,1-1112
42089,3-9830
42090,8-4904
42091,7-6710
42092,6-5776
42093,8-8744
42094,8-2965
42095,2-2080
42096,4-1760
42097,4-2134
42098,3-1543
42099,5-4685
42100,5-2430
42101,7-8504
42102,4-0582
42103,7-2914
42104,3-1942
42105,2-6612
42106,4-7264
42107,4-4541
42108,3-6423
42109,3-6627
42110,3-9686
42111,6-2370
42112,1-3531
42113,2-0974
42114,7-8632
42115,5-0881
42116,4-0786
42117,1-3655
42118,4-1505
42119,5-5068
42120,5-1818
42121,5-6841
42122,3-7836
42123,5-4817
42124,8-8943
42125,4-5402
42126,8-1876
42127,3-3397
42128,2-8750
42129,1-8215
42130,7-5755
42131,7-0493
42132,6-0639
42133,8-7556
42134,3-8445
42135,8-9149
42136,6-2261
42137,8-8885
42138,6-4096
42139,4-2270
42140,6-6974
42141,2-7081
42142,5-7123
42143,2-1417
42144,2-5397
42145,3-6919
42146,7-5766
42147,5-0946
42148,5-0675
42149,5-5231
42150,3-8105
42151,2-0467
42152,4-6452
42153,7-3662
42154,1-3678
42155,7-0267
42156,7-6824
42157,1-4659
42158,7-0015
42159,1-1242
42160,7-1886
42161,3-7494
42162,2-2273
42163,7-2074
42164,2-8120
42165,5-8104
42166,3-1888
42167,6-0066
42168,4-7004
42169,3-7011
42170,8-2638
42171,4-1127
42172,1-8141
42173,7-5162
42174,2-9169
42175,7-9658
42176,5-6386
42177,8-7081
42178,3-6100
42179,8-2791
42180,3-1343
42181,7-0271
42182,8-7277
42183,6-0534
42184,1-7441
42185,1-1236
42186,6-2911
42187,2-5001
42188,4-0766
42189,1-3751
42190,7-2670
42191,7-1902
42192,6-8435
42193,6-0430
42194,1-0583
42195,2-4415
42196,8-4049
42197,3-6816
42198,7-6876
42199,6-3737
42200,7-7714
42201,7-0116
42202,6-6881
42203,7-7342
42204,5-8818
42205,4-2403
42206,1-3196
42207,7-8607
42208,1-3840
42209,1-0085
42210,4-4057
42211,1-0585
42212,7-6235
42213,3-9993
42214,6-1266
42215,7-5805
42216,7-9620
42217,1-0669
42218,1-2844
42219,7-6094
42220,1-4741
42221,4-0694
42222,7-9383
42223,1-2405
42224,4-8220
42225,7-6860
42226,4-7349
42227,7-6014
42228,5-4834
42229,4-5838
42230,8-1670
42231,2-6490
42232,1-0222
42233,4-7592
42234,8-3766
42235,7-1613
42236,6-6390
42237,1-5450
42238,4-6515
42239,7-9965
42240,4-3437
42241,8-5785
42242,6-3458
42243,8-5432
42244,2-3054
42245,6-5015
42246,3-3809
42247,8-2581
42248,1-3515
42249,5-4017
42250,8-5827
42251,2-1608
42252,7-6228
42253,1-8118
42254,5-2988
42255,3-5612
42256,7-5664
42257,3-1078
42258,2-9382
42259,8-7104
42260,6-7203
42261,2-5811
42262,3-7640
42263,4-0518
42264,6-2180
42265,6-7997
42266,4-2058
42267,1-4531
42268,2-7672
42269,6-0171
42270,4-0165
42271,4-6912
42272,2-3991
42273,4-8453
42274,8-6338
42275,7-1027
42276,3-9980
42277,7-4904
42278,7-6954
42279,7-5223
42280,2-5759
42281,3-2127
42282,5-1180
42283,2-0716
42284,1-7388
42285,2-3373
42286,6-4176
42287,4-0871
42288,8-0478
42289,1-4903
42290,1-1831
42291,6-0968
42292,8-8244
42293,1-1237
42294,6-1772
42295,5-7408
42296,1-4949
42297,8-1697
42298,4-9095
42299,3-9249
42300,1-5207
42301,4-2255
42302,2-7666
42303,3-1630
42304,4-7694
42305,6-1451
42306,7-7174
42307,5-1471
42308,7-5418
42309,4-6482
42310,1-8673
42311,3-0747
42312,8-4326
42313,2-7273
42314,2-1801
42315,4-6552
42316,6-4722
42317,6-6659
42318,4-0542
42319,4-2774
42320,1-1842
42321,8-4108
42322,8-7677
42323,6-8215
42324,7-9765
42325,5-9351
42326,1-6992
42327,8-2239
42328,5-5482
42329,8-1516
42330,8-6090
42331,7-5573
42332,7-7589
42333,4-9739
42334,3-6144
42335,6-4241
42336,2-7308
42337,2-0405
42338,5-2538
42339,2-9831
42340,8-1015
42341,6-6539
42342,4-0235
42343,8-8863
42344,5-9438
42345,7-0968
42346,1-2028
42347,2-9899
42348,6-0931
42349,4-8635
42350,4-3449
42351,2-3650
42352,6-6937
42353,7-1542
42354,5-0538
42355,3-7723
42356,7-5916
42357,7-4458
42358,1-1528
42359,6-5282
42360,3-7125
42361,5-0441
42362,4-7712
42363,6-5091
42364,5-2243
42365,5-8407
42366,3-2321
42367,4-5208
42368,6-2226
42369,6-6584
42370,2-1818
42371,7-7741
42372,1-3690
42373,2-1247
42374,3-4366
42375,2-5714
42376,3-2231
42377,1-1199
42378,8-0496
42379,2-4468
42380,4-7831
42381,3-0162
42382,8-4784
42383,2-0412
42384,8-8627
42385,3-0523
42386,4-1463
42387,6-8157
42388,8-3365
42389,6-5795
42390,3-2754
42391,3-5964
42392,8-3591
42393,5-3695
42394,1-6639
42395,2-0015
42396,4-0805
42397,3-4427
42398,1-6296
42399,2-5549
42400,7-9422
42401,2-3890
42402,4-9178
42403,6-6388
42404,2-1346
42405,7-7995
42406,6-5691
42407,5-7015
42408,7-4551
42409,2-7617
42410,7-7913
42411,3-3555
42412,6-3503
42413,4-7121
42414,4-4958
42415,3-4854
42416,3-7491
42417,5-8206
42418,1-2747
42419,1-0990
42420,8-2986
42421,2-1514
42422,5-9399
42423,3-4054
42424,3-5721
42425,1-6389
42426,7-1779
42427,2-2650
42428,2-3055
42429,3-6184
42430,1-3721
42431,5-7842
42432,5-3336
42433,1-0892
42434,4-4667
42435,6-4513
42436,3-6377
42437,3-7452
42438,8-3090
42439,5-8952
42440,3-2921
42441,1-7508
42442,6-8927
42443,3-6457
42444,5-3031
42445,5-4341
42446,3-1698
42447,5-1167
42448,2-8989
42449,3-3782
42450,3-2317
42451,6-6851
42452,3-0368
42453,1-8452
42454,5-8370
42455,2-3849
42456,4-5719
42457,1-2681
42458,2-4073
42459,1-3619
42460,6-7124
42461,7-4000
42462,2-8591
42463,1-0508
42464,7-6985
42465,2-0849
42466,2-2847
42467,1-2313
42468,8-6433
42469,7-2935
42470,2-6635
42471,2-8304
42472,3-4146
42473,3-0534
42474,2-2341
42475,8-9947
42476,2-8938
42477,4-3807
42478,4-0491
42479,3-9704
42480,7-3072
42481,2-0531
42482,2-3073
42483,8-0001
42484,1-3192
42485,7-3724
42486,6-5926
42487,4-0597
42488,2-5354
42489,5-9472
42490,2-8470
42491,1-4211
42492,3-4140
42493,4-4444
42494,7-9722
42495,1-9191
42496,5-9566
42497,6-9280
42498,5-0516
42499,4-7937
42500,6-6138
42501,3-6888
42502,1-0932
42503,2-7329
42504,2-1581
42505,6-2442
42506,8-3051
42507,8-9146
42508,6-1201
42509,6-7789
42510,7-8680
42511,4-3181
42512,1-9787
42513,5-1363
42514,8-7067
42515,1-6702
42516,8-5926
42517,1-5328
42518,4-5225
42519,3-8655
42520,1-9233
42521,1-5088
42522,6-7202
42523,7-4268
42524,4-3226
42525,4-6829
42526,3-3896
42527,1-2347
42528,5-4780
42529,3-7845
42530,8-5711
42531,3-2010
42532,3-8908
42533,7-4081
42534,6-5020
42535,5-7591
42536,6-1666
42537,5-7073
42538,2-1225
42539,3-9245
42540,8-0989
42541,4-7382
42542,3-5512
42543,2-6140
42544,5-8911
42545,5-3259
42546,6-6393
42547,6-5365
42548,5-3968
42549,3-2596
42550,5-6965
42551,3-4091
42552,2-2197
42553,5-6084
42554,5-5432
42555,5-7501
42556,4-7227
42557,5-1173
42558,5-0131
42559,2-5115
42560,5-7809
42561,7-3263
42562,6-3749
42563,3-7343
42564,3-0104
42565,2-2857
42566,3-6045
42567,6-8449
42568,1-8492
42569,4-7475
42570,2-0153
42571,4-7235
42572,6-2881
42573,3-4768
42574,6-8055
42575,2-1325
42576,1-5291
42577,6-1559
42578,8-4856
42579,2-8252
42580,2-8343
42581,6-4629
42582,5-2423
42583,4-2238
42584,6-7471
42585,4-6159
42586,1-6644
42587,2-7983
42588,5-4177
42589,1-8955
42590,5-2746
42591,7-3362
42592,5-6866
42593,3-4353
42594,6-7366
42595,2-5299
42596,2-2136
42597,4-1046
42598,7-2562
42599,8-3847
42600,7-0386
42601,3-4433
42602,1-4851
42603,7-2309
42604,6-4726
42605,4-4839
42606,6-0950
42607,8-9989
42608,3-7931
42609,2-9972
42610,2-0463
42611,3-0784
42612,8-5333
42613,8-3419
42614,3-7859
42615,5-4779
42616,5-0652
42617,5-2049
42618,4-2080
42619,3-7005
42620,2-8153
42621,4-6652
42622,5-5347
42623,8-8605
42624,3-0354
42625,5-6663
42626,5-9951
42627,3-5137
42628,5-4702
42629,2-3271
42630,7-7859
42631,5-6402
42632,7-4372
42633,2-3217
42634,5-8914
42635,6-6547
42636,3-9366
42637,5-5623
42638,3-2514
42639,7-0158
42640,4-1575
42641,5-1472
42642,2-3893
42643,6-8450
42644,8-8777
42645,2-9580
42646,2-0731
42647,6-2626
42648,6-5318
42649,3-2327
42650,2-0423
42651,4-5684
42652,5-3400
42653,6-8033
42654,3-6524
42655,4-2735
42656,4-9980
42657,7-2852
42658,4-9682
42659,2-9962
42660,1-3556
42661,7-4444
42662,8-4885
42663,5-8722
42664,7-4968
42665,7-9866
42666,7-4335
42667,6-5641
42668,1-0496
42669,7-4255
42670,6-2556
42671,2-9218
42672,3-3251
42673,6-3834
42674,2-7593
42675,7-0307
42676,4-5851
42677,7-5161
42678,6-0248
42679,2-1532
42680,4-4505
42681,4-5493
42682,2-9475
42683,6-3121
42684,1-4199
42685,1-8777
42686,6-0368
42687,4-9497
42688,8-6639
42689,6-2544
42690,5-8803
42691,4-8933
42692,7-5800
42693,8-4882
42694,4-7539
42695,6-2532
42696,2-7150
42697,2-1237
42698,5-9959
42699,1-8826
42700,4-9754
42701,2-6489
42702,8-1169
42703,4-6799
42704,3-2509
42705,6-2976
42706,5-4012
42707,8-9698
42708,3-4849
42709,4-7287
42710,5-3632
42711,6-2316
42712,1-0640
42713,3-7787
42714,7-8961
42715,3-3017
42716,7-3613
42717,3-9972
42718,2-7277
42719,2-4347
42720,5-0419
42721,6-7943
42722,6-4616
42723,4-5182
42724,4-7271
42725,3-9709
42726,7-5955
42727,6-4797
42728,1-8434
42729,5-4847
42730,8-6566
42731,7-0649
42732,7-4168
42733,3-4914
42734,3-9439
42735,8-6541
42736,2-6581
42737,3-9662
42738,1-0577
42739,7-7675
42740,7-8128
42741,7-5016
42742,2-9492
42743,7-9159
42744,6-6906
42745,8-1750
42746,1-5122
42747,6-0926
42748,7-6007
42749,2-6437
42750,1-9765
42751,8-7065
42752,2-7324
42753,6-9980
42754,1-5937
42755,8-6160
42756,3-5879
42757,4-2018
42758,3-5515
42759,6-6031
42760,1-1141
42761,1-1454
42762,3-2424
42763,7-4328
42764,5-8108
42765,3-9109
42766,1-5182
42767,4-1674
42768,7-8692
42769,8-0602
42770,4-4405
42771,5-5422
42772,8-5590
42773,4-9828
42774,1-9347
42775,7-9844
42776,1-5845
42777,7-3721
42778,3-8072
42779,8-7942
42780,7-1760
42781,8-8837
42782,7-5848
42783,2-2664
42784,2-8853
42785,5-3893
42786,1-2600
42787,3-1150
42788,3-4425
42789,2-0983
42790,3-3388
42791,4-6658
42792,3-2379
42793,1-9097
42794,2-9029
42795,7-0070
42796,2-2111
42797,8-3658
42798,3-2544
42799,4-8540
42800,1-0673
42801,4-9241
42802,2-9176
42803,6-0183
42804,4-2208
42805,8-2123
42806,2-7743
42807,5-8128
42808,6-2583
42809,7-0740
42810,5-3169
42811,1-5407
42812,2-4739
42813,8-8004
42814,1-0793
42815,8-5621
42816,4-2860
42817,3-5198
42818,1-3820
42819,5-7623
42820,8-6102
42821,4-7505
42822,8-9326
42823,6-0148
42824,7-7791
42825,5-3194
42826,8-7903
42827,5-3635
42828,1-6133
42829,3-9291
42830,4-7642
42831,3-0003
42832,5-7297
42833,5-1026
42834,7-7944
42835,1-0909
42836,7-2906
42837,6-4766
42838,3-4396
42839,2-8559
42840,8-4161
42841,8-9918
42842,5-6278
42843,5-5609
42844,3-4530
42845,8-3832
42846,8-2071
42847,4-6623
42848,2-8507
42849,5-2520
42850,7-5622
42851,6-3952
42852,7-3383
42853,3-6803
42854,1-9361
42855,3-0811
42856,5-6060
42857,2-7634
42858,7-8276
42859,2-0860
42860,3-6650
42861,5-0639
42862,2-0761
42863,3-3706
42864,6-6265
42865,3-0780
42866,7-1957
42867,6-0264
42868,3-1898
42869,4-6750
42870,2-0886
42871,3-8540
42872,5-7084
42873,1-8407
42874,3-3159
42875,8-5582
42876,8-4406
42877,4-8599
42878,3-4507
42879,4-4381
42880,1-3337
42881,7-9493
42882,8-4236
42883,1-8189
42884,3-4797
42885,3-4428
42886,8-3843
42887,8-4614
42888,7-5057
42889,7-2845
42890,8-9276
42891,7-0037
42892,8-2380
42893,2-3426
42894,1-6019
42895,8-9028
42896,2-7453
42897,7-2613
42898,6-6387
42899,6-4406
42900,4-0233
42901,6-9995
42902,4-5386
42903,8-8427
42904,5-9256
42905,1-5004
42906,7-8388
42907,7-3216
42908,4-8516
42909,5-1237
42910,4-9489
42911,7-6842
42912,4-3148
42913,7-2182
42914,5-8738
42915,4-8616
42916,1-3491
42917,8-7804
42918,3-5071
42919,5-3947
42920,2-8305
42921,5-3350
42922,5-4182
42923,3-8378
42924,1-4911
42925,1-2936
42926,8-7178
42927,5-2508
42928,1-5390
42929,5-6805
42930,6-0014
42931,2-0864
42932,4-1802
42933,1-9299
42934,5-4558
42935,6-4112
42936,2-1492
42937,7-2108
42938,3-2131
42939,4-9214
42940,5-5747
42941,1-8172
42942,4-3464
42943,5-8543
42944,1-0860
42945,7-2856
42946,7-9203
42947,5-7826
42948,6-7415
42949,4-1468
42950,5-6276
42951,1-7082
42952,2-7757
42953,6-4356
42954,8-6128
42955,6-3362
42956,2-2835
42957,7-9815
42958,6-6152
42959,7-3022
42960,6-0896
42961,5-3293
42962,1-0858
42963,2-0159
42964,8-8716
42965,5-4362
42966,3-5519
42967,6-6562
42968,5-2598
42969,5-2723
42970,3-2959
42971,8-8869
42972,3-8623
42973,2-8957
42974,4-0671
42975,5-2002
42976,8-8500
42977,1-5529
42978,4-6700
42979,1-5470
42980,6-4249
42981,6-1034
42982,6-9709
42983,1-9478
42984,2-9982
42985,3-9351
42986,4-6849
42987,4-8217
42988,5-2949
42989,3-3561
42990,4-6518
42991,6-3589
42992,1-8906
42993,3-1407
42994,8-2877
42995,2-8301
42996,3-9179
42997,8-5526
42998,3-3265
42999,8-6773
43000,5-7740
43001,7-5682
43002,3-5796
43003,7-7090
43004,3-2273
43005,4-4339
43006,8-0083
43007,6-5805
43008,5-5000
43009,4-3264
43010,2-1063
43011,1-7387
43012,1-8511
43013,3-2940
43014,8-0984
43015,4-1182
43016,2-5768
43017,4-7049
43018,1-7659
43019,8-6265
43020,3-9872
43021,1-8581
43022,1-7646
43023,1-6311
43024,2-6268
43025,1-0009
43026,4-1972
43027,6-4838
43028,8-6063
43029,6-2513
43030,2-2148
43031,2-6391
43032,2-0843
43033,4-2648
43034,8-0195
43035,8-2665
43036,7-3946
43037,6-2506
43038,1-7043
43039,8-8659
43040,8-7011
43041,2-7539
43042,6-5745
43043,8-5598
43044,8-5165
43045,7-1849
43046,1-2803
43047,1-3369
43048,2-6688
43049,8-9343
43050,1-8876
43051,1-6690
43052,4-1665
43053,8-2375
43054,2-3755
43055,4-3983
43056,2-9944
43057,5-1891
43058,3-5083
43059,5-1965
43060,7-5004
43061,3-5818
43062,8-2554
43063,2-0300
43064,7-2767
43065,4-9217
43066,4-1015
43067,4-4492
43068,2-8171
43069,8-9143
43070,1-3431
43071,8-7039
43072,8-7242
43073,5-7729
43074,4-0316
43075,8-6365
43076,8-0155
43077,2-9440
43078,2-3106
43079,4-4184
43080,3-3261
43081,5-5671
43082,2-2526
43083,6-4719
43084,1-4043
43085,7-8685
43086,1-6792
43087,1-1765
43088,5-0659
43089,2-6161
43090,2-5387
43091,5-4697
43092,6-1208
43093,8-9729
43094,4-3779
43095,3-7071
43096,4-0349
43097,4-6478
43098,3-4372
43099,2-9381
43100,7-8374
43101,1-2724
43102,3-2435
43103,2-1845
43104,6-3626
43105,1-1697
43106,8-2700
43107,5-8736
43108,6-7832
43109,1-3778
43110,1-3137
43111,5-3159
43112,2-0632
43113,6-0963
43114,5-8241
43115,7-0311
43116,6-1346
43117,6-6719
43118,1-4620
43119,7-7634
43120,8-6704
43121,4-6051
43122,3-4365
43123,6-1453
43124,8-6648
43125,1-0761
43126,1-2248
43127,1-7131
43128,2-4456
43129,2-0020
43130,7-6675
43131,4-2733
43132,2-1212
43133,7-2702
43134,5-5779
43135,2-1698
43136,4-7889
43137,1-7122
43138,4-9254
43139,7-1801
43140,4-0320
43141,4-8548
43142,8-7889
43143,4-5643
43144,8-6763
43145,4-4983
43146,8-6159
43147,6-7631
43148,2-5676
43149,4-3612
43150,6-6513
43151,1-7067
43152,4-0729
43153,7-1528
43154,3-8163
43155,8-3812
43156,7-2436
43157,2-2256
43158,3-7570
43159,7-8876
43160,2-2607
43161,5-3697
43162,3-3536
43163,7-6535
43164,7-7439
43165,4-9016
43166,4-3841
43167,7-7960
43168,5-0531
43169,1-3287
43170,4-8018
43171,1-1408
43172,1-3586
43173,5-3902
43174,2-2639
43175,7-2187
43176,5-2077
43177,1-0010
43178,2-5183
43179,6-6379
43180,7-5039
43181,4-9494
43182,8-2853
43183,3-7287
43184,1-4692
43185,7-6833
43186,8-2275
43187,3-3970
43188,1-1336
43189,3-6389
43190,4-8867
43191,7-6761
43192,3-9616
43193,8-4684
43194,7-2039
43195,1-4013
43196,2-5577
43197,5-0230
43198,8-8700
43199,8-1545
43200,5-2376
43201,6-2813
43202,3-3670
43203,3-5844
43204,4-0175
43205,4-0447
43206,6-2610
43207,1-4057
43208,1-9187
43209,7-7535
43210,4-5741
43211,7-7025
43212,2-3727
43213,6-8737
43214,4-8608
43215,7-0479
43216,5-9884
43217,7-8051
43218,2-9610
43219,4-8734
43220,2-0227
43221,7-0188
43222,7-4693
43223,5-0796
43224,6-4387
43225,2-3490
43226,4-1839
43227,4-9671
43228,1-2189
43229,5-0378
43230,6-2041
43231,4-7874
43232,7-6657
43233,8-4116
43234,4-1224
43235,6-6475
43236,5-3320
43237,1-1165
43238,8-2772
43239,7-7779
43240,6-1110
43241,3-0697
43242,5-1214
43243,7-8618
43244,7-2945
43245,7-5595
43246,4-4725
43247,2-8435
43248,1-5249
43249,1-0067
43250,7-9350
43251,6-7037
43252,6-6485
43253,2-4476
43254,7-8915
43255,1-9128
43256,4-2969
43257,5-4889
43258,2-6254
43259,7-3782
43260,2-9712
43261,2-6894
43262,5-8843
43263,2-7991
43264,2-0560
43265,2-6648
43266,2-4964
43267,7-7202
43268,3-4544
43269,5-2123
43270,5-0784
43271,7-8130
43272,8-3480
43273,4-6645
43274,3-4929
43275,3-7466
43276,4-3777
43277,8-7735
43278,3-1773
43279,2-4170
43280,3-4524
43281,5-2286
43282,8-5745
43283,2-9167
43284,3-0910
43285,1-5567
43286,7-7604
43287,1-0279
43288,1-3118
43289,2-1159
43290,2-0682
43291,4-7315
43292,8-1833
43293,2-4598
43294,3-9864
43295,2-9398
43296,2-3395
43297,2-4936
43298,7-7850
43299,2-8576
43300,7-7377
43301,1-9813
43302,7-7205
43303,1-4964
43304,1-1868
43305,7-8258
43306,5-2692
43307,1-2056
43308,6-4550
43309,5-8920
43310,3-2170
43311,8-9839
43312,8-0778
43313,7-3766
43314,6-5192
43315,2-2288
43316,5-5044
43317,1-2838
43318,1-4730
43319,6-2519
43320,8-6071
43321,7-2427
43322,3-1577
43323,7-1003
43324,4-9688
43325,5-1941
43326,8-2300
43327,1-9519
43328,6-9514
43329,4-7751
43330,6-1397
43331,6-7960
43332,4-1136
43333,4-6855
43334,8-3462
43335,6-3261
43336,1-4383
43337,2-9968
43338,4-8511
43339,7-4332
43340,7-3567
43341,3-4440
43342,2-9531
43343,6-7709
43344,1-2230
43345,5-9749
43346,4-6564
43347,1-6609
43348,1-1244
43349,8-2480
43350,6-9040
43351,3-4799
43352,6-0428
43353,1-5229
43354,7-8606
43355,3-4123
43356,3-0018
43357,1-2782
43358,4-2556
43359,1-7854
43360,7-8755
43361,5-4064
43362,7-5526
43363,7-9996
43364,2-9459
43365,1-0684
43366,6-5402
43367,8-6393
43368,2-4540
43369,2-0620
43370,7-9648
43371,1-2510
43372,3-5376
43373,4-1569
43374,1-5223
43375,8-5684
43376,4-9961
43377,2-3838
43378,1-8115
43379,6-2065
43380,5-3846
43381,7-2753
43382,2-0290
43383,4-3613
43384,7-7528
43385,2-1186
43386,8-8642
43387,8-3937
43388,3-5551
43389,5-3186
43390,2-1271
43391,6-6174
43392,4-0857
43393,3-2669
43394,3-6774
43395,5-3248
43396,8-1213
43397,1-4086
43398,3-9529
43399,2-5114
43400,2-7080
43401,6-6127
43402,3-8054
43403,5-5160
43404,7-7736
43405,6-3989
43406,7-1701
43407,8-8354
43408,1-6945
43409,5-1480
43410,3-2663
43411,7-3502
43412,8-7307
43413,2-4376
43414,6-4650
43415,1-9445
43416,3-1133
43417,4-2190
43418,1-0979
43419,7-1864
43420,3-7158
43421,5-2593
43422,2-6898
43423,6-2893
43424,7-7579
43425,5-9779
43426,3-8649
43427,2-5691
43428,2-0083
43429,6-5415
43430,7-1470
43431,6-7182
43432,8-2175
43433,7-6196
43434,4-8181
43435,8-4935
43436,5-2662
43437,2-1758
43438,6-1181
43439,8-2489
43440,8-6887
43441,7-1265
43442,2-5212
43443,3-1844
43444,2-1043
43445,4-0495
43446,3-1527
43447,4-6530
43448,5-9875
43449,7-4536
43450,7-5528
43451,5-9318
43452,1-4331
43453,6-0399
43454,4-1116
43455,3-8185
43456,3-4263
43457,1-4667
43458,5-1803
43459,5-0802
43460,3-2720
43461,6-0729
43462,1-9566
43463,2-6963
43464,8-3072
43465,1-1197
43466,7-8514
43467,3-6368
43468,6-6159
43469,8-7237
43470,7-7818
43471,4-0131
43472,6-0752
43473,5-1518
43474,7-7722
43475,7-7891
43476,6-3274
43477,4-1060
43478,4-8655
43479,7-6285
43480,4-8756
43481,7-0879
43482,3-1459
43483,2-8074
43484,3-2819
43485,4-0965
43486,7-3693
43487,1-2174
43488,1-9463
43489,6-0065
43490,3-0657
43491,8-7897
43492,1-5562
43493,1-1800
43494,1-0840
43495,1-0972
43496,8-3619
43497,5-2073
43498,5-1966
43499,7-7639
43500,6-6730
43501,4-8579
43502,7-8331
43503,7-4527
43504,4-2089
43505,8-1382
43506,8-4832
43507,6-5914
43508,7-0714
43509,1-3559
43510,6-1940
43511,3-6758
43512,8-5832
43513,6-5032
43514,1-4082
43515,8-1158
43516,2-5583
43517,2-3524
43518,5-7775
43519,8-5515
43520,3-6035
43521,1-0717
43522,5-5541
43523,5-3099
43524,2-4005
43525,2-9434
43526,7-0221
43527,2-3734
43528,3-1537
43529,6-0695
43530,1-1741
43531,7-5362
43532,4-2087
43533,4-0158
43534,8-4763
43535,5-9048
43536,7-5135
43537,4-1097
43538,6-2632
43539,3-9693
43540,4-6351
43541,5-1915
43542,3-5579
43543,8-1399
43544,8-5189
43545,7-4002
43546,1-6811
43547,8-3380
43548,5-6243
43549,5-5329
43550,6-8199
43551,6-8357
43552,3-6320
43553,4-6659
43554,2-0500
43555,8-8975
43556,6-4884
43557,6-0180
43558,1-9078
43559,1-6824
43560,5-5834
43561,1-2353
43562,3-4612
43563,6-9322
43564,5-1280
43565,5-1338
43566,5-7172
43567,4-2845
43568,8-9377
43569,1-2806
43570,3-9711
43571,1-3564
43572,5-4981
43573,7-1787
43574,6-6083
43575,7-6211
43576,7-7808
43577,4-0192
43578,2-3776
43579,8-2882
43580,7-0357
43581,3-9217
43582,8-3435
43583,3-4820
43584,5-3228
43585,4-1112
43586,3-6167
43587,4-3581
43588,1-0247
43589,8-6819
43590,3-3759
43591,1-0580
43592,2-1320
43593,3-9209
43594,6-2001
43595,4-8049
43596,6-2255
43597,3-2254
43598,1-7660
43599,1-6484
43600,6-9378
43601,2-5006
43602,6-7428
43603,5-1370
43604,3-8531
43605,7-5150
43606,1-4471
43607,7-7620
43608,1-2483
43609,3-9473
43610,4-6851
43611,2-9414
43612,6-6270
43613,3-8611
43614,5-8626
43615,5-0450
43616,6-1586
43617,7-7170
43618,4-5400
43619,6-8099
43620,5-1327
43621,4-2677
43622,8-3103
43623,5-6772
43624,1-0264
43625,7-9944
43626,2-7256
43627,3-3186
43628,1-5974
43629,1-8052
43630,6-0108
43631,8-4846
43632,4-8160
43633,1-8875
43634,8-2247
43635,4-1702
43636,5-0972
43637,4-1027
43638,6-0370
43639,8-4260
43640,7-0042
43641,4-5813
43642,6-3378
43643,3-3137
43644,3-5677
43645,3-5798
43646,6-7255
43647,6-5360
43648,6-0480
43649,5-0050
43650,7-8385
43651,5-1075
43652,1-5037
43653,8-9531
43654,8-1620
43655,4-4923
43656,4-9625
43657,7-5112
43658,6-9975
43659,7-7905
43660,2-4638
43661,8-2719
43662,5-4613
43663,5-0716
43664,8-3722
43665,4-3027
43666,5-4273
43667,2-7860
43668,4-4540
43669,6-3885
43670,5-1285
43671,6-7627
43672,4-3189
43673,1-8080
43674,3-6056
43675,1-3161
43676,1-0959
43677,8-0452
43678,8-8393
43679,7-2317
43680,3-6156
43681,6-4145
43682,1-9486
43683,5-3473
43684,6-6084
43685,3-2646
43686,6-2279
43687,4-6734
43688,1-9273
43689,7-2771
43690,3-7572
43691,8-0220
43692,7-4993
43693,6-0027
43694,8-3778
43695,7-7605
43696,2-8624
43697,2-9084
43698,6-3360
43699,7-5630
43700,7-5462
43701,8-1013
43702,3-1139
43703,7-1098
43704,2-2385
43705,8-0742
43706,2-5798
43707,6-9227
43708,7-3855
43709,5-2185
43710,4-5157
43711,3-4496
43712,3-0656
43713,3-1782
43714,7-0123
43715,5-0601
43716,1-6348
43717,5-8517
43718,8-2169
43719,6-1644
43720,2-5272
43721,4-7134
43722,8-3942
43723,6-8389
43724,2-4845
43725,4-8235
43726,4-8228
43727,1-7075
43728,4-2425
43729,2-6660
43730,3-8285
43731,2-9431
43732,8-9044
43733,3-2250
43734,6-8794
43735,2-9390
43736,3-2955
43737,2-4043
43738,4-9502
43739,2-5108
43740,8-6473
43741,6-0902
43742,3-1563
43743,1-6732
43744,3-6566
43745,1-4037
43746,1-4750
43747,4-9161
43748,7-9959
